Er lebt seit mehreren Jahren im Ausland.,He's been living abroad for many years.
Am Horizont ist ein Schiff zu sehen.,A ship is visible on the horizon.
Der Inhalt dieses Buches ist auf der ersten Seite.,The content of this book is on page one.
"Sein Lieblingsfilm ist ""Der weiße Hai"".","His favourite movie is ""The White Shark"" (Jaws)."
Ich habe nur einen kleinen Teil dieses Buches gelesen.,I've only read a small part of this book.
Er behandelt jeden Kunden mit Respekt.,He treats every customer with respect.
Diese Gorilla-Art ist vom Aussterben bedroht.,This type of gorilla is in danger of extinction.
Bitte kümmere dich um deine eigenen Angelegenheiten.,Please mind your own business.
Während der Arbeit höre ich meistens Musik.,Most of the time I listen to music while working.
"Findest du, dass ich niedlich bin?",Do you think I'm cute?
Es ist hier verboten Tauben zu füttern.,It is forbidden to feed the pigeons here.
Dieser Stuhl ist nicht sehr bequem.,This chair isn't very comfortable.
Sein Traum ist einmal mit Delphinen zu schwimmen.,His dream is to swim with dolphins once.
Im Sommer ist es hier extrem heiß.,In summer it's extremely hot here.
Die Lage ist momentan sehr kritisch.,The situation is very critical at the moment.
Er kann mit Kritik nicht gut umgehen.,He can't cope with criticism very well.
Ich habe leider keine Zeit dir zu helfen.,Unfortunately I don't have time to help you.
Eins plus zwei ist drei.,One plus two equals three.
Ich bin 35 Jahre alt und wie alt bist du?,I'm 35 years old and how old are you?
Leider gibt es hier keine japanischen Restaurants.,Unfortunately there are no Japanese restaurants here.
Was ist die Definition dieses Wortes?,What is the definition of this word?
Die Suche kam zu keinem Ergebnis.,The search didn't show a result.
Sie hat sich die Haare rot gefärbt.,She has dyed her hair red.
Diese Version ist nicht sehr stabil.,This version isn't very stable.
Ohne diese Seifenoper kann ich nicht leben!,I can't live without this soap opera!
Wie gehts? Ich habe dich schon lange nicht mehr gesehen.,How are you? I haven't seen you for a long time.
Bis auf gestern war das Wetter immer schön.,Except yesterday the weather was always good.
Es gibt viele Studenten in München.,There are many students in Munich.
Er hat nicht die nötige Qualifikation für diesen Job.,He doesn't have the necessary qualification for this job.
Das Projekt wurde bereits am Mittwoch beendet.,The project was already finished on Wednesday.
Er würde gerne einmal in Japan leben.,One day he would like to live in Japan.
In Europa gibt es viele unterschiedliche Sprachen.,There are many different languages in Europe.
Es gibt mehr und mehr Informationen im Internet.,There's more and more information available on the Internet.
Du musst diese Medizin dreimal täglich einnehmen.,You have to take this medicine three times a day.
Kannst du bitte den Müll rausbringen?,Can you take out the rubbish please?
Sie haben eine Reise in die USA gebucht.,They booked a trip to the US.
Diese Firma ist eine GmbH.,This company is a limited liability company.
So ein Glück hat er nicht alle Tage.,He isn't so lucky every day.
Vor dem Essen wäscht er sich immer die Hände.,He always washes his hands before eating.
Diese Straße ist nicht auf der Karte.,This street is not on the map.
Die Geschichte wird von den Siegern geschrieben.,History is written by the winners.
Mundhygiene ist sehr wichtig.,Oral hygiene is very important.
"Rate mal, was ich dieses Wochenende gemacht habe?",Guess what I did this weekend?
"Hallo, wie geht es dir? Es geht so.","Hi, how are you? I'm so-so."
Meine Katze schläft gerne neben der Heizung.,My cat likes to sleep near the radiator.
Die Heizung in meinem Haus leckt.,The radiator in my house is leaking.
"Sie weint jedes Mal, wenn sie über diesen Film spricht.",She cries every time she talks about this movie.
Das Flugzeug führte eine Notlandung durch.,The plane made an emergency landing.
Was ist der Sinn des Lebens?,What is the meaning of life?
Wir sind seit 11 Jahren verheiratet und haben vier Kinder.,We've been married for 11 years and have four children.
In Großbritannien werden schwere Delikte im Crown Court verhandelt.,In Great Britain serious offences are tried in the Crown Court.
Sie haben sich im Wald verirrt.,They got lost in the woods.
Nur ein paar Leute können diese Sprache sprechen.,Only a few people can speak this language.
"Mir ist egal was du sagst, du lügst doch nur.","I don't care what you say, you're just lying."
Sie hat ihn mit Peter betrogen.,She cheated on him with Peter.
Das ist ziemlich ungewöhnlich für mich.,This is pretty unusual for me.
Sie wurden schuldig gesprochen.,They have been found guilty.
Ich ruf dich zurück.,I'll call you back.
Sie hatte sehr seltsame Essgewohnheiten.,She had very strange eating habits.
"Was ich getan habe, war völlig unangebracht.",What I did was totally inappropriate.
"Das Wichtige ist, dass du aus deinen Fehlern lernst.",The important thing is that you learn from your mistakes.
Stellt das ein Problem dar?,Does that present a problem?
Es geht um Leben und Tod.,It's a matter of life and death.
Ich bin gegen Milchprodukte allergisch.,I'm allergic to dairy products!
Ich gehe regelmäßig in das Fitnessstudio.,I go to the gym regularly.
Du bist so eine Petze!,You are such a telltale!
Ich werde ab morgen aufhören zu rauchen.,From tomorrow I'll stop smoking.
Ich werde mir das Wochenende freinehmen.,I will take the weekend off.
Kannst du dir vorstellen hier zu leben?,Can you see yourself living here?
"Es tut mir leid, aber mir sind die Hände gebunden.","I'm sorry, but my hands are tied."
Was ist los?,What's the matter?
Kannst du mir bitte ein Bad einlassen?,Could you run me a bath please?
Was hast du dir dabei gedacht?!,What were you thinking?!
Bald bekomme ich eine Gehaltserhöhung.,Soon I'll get a raise.
Ich lege ein gutes Wort für dich ein.,I put in a good word for you.
Die Party ist in vollem Gange.,The party is in full swing.
Dafür braucht man jahrelang Übung.,This takes years of practice.
Zusammen können wir dieses Ziel erreichen.,Together we can accomplish this goal.
Blickst du optimistisch in die Zukunft?,Are you optimistic about the future?
In den Vereinigten Staaten sind viele Leute verschuldet.,A lot of people in the United States are in debt.
Dies war der Höhepunkt dieser Veranstaltung.,This was the high point of this event.
Das Auto ist sein ganzer Stolz.,The car is his pride and joy.
Viele Braunbären leben in Rumänien.,Many brown bears live in Romania.
"Er macht was er will, egal was seine Eltern sagen.",He does what he wants regardless of what his parents say.
Es gab viele neue Eindrücke zu verarbeiten.,There were a lot of new impressions to digest.
Die Wahrheit kommt immer raus.,The truth always comes out.
Jeder hat das Recht auf seine eigene Meinung.,Everyone is entitled to their own opinion.
Hast du ein schlechtes Gewissen?,Do you have a guilty conscience?
Bist du mir immer noch böse?,Are you still angry with me?
Mein Ruf steht auf dem Spiel.,My reputation is on the line.
Ich habe kein Geld. Ich bin pleite.,I don't have any money. I'm broke.
Ich werde dieser Sache auf den Grund gehen.,I will get to the bottom of this.
Sie möchte den Rest ihres Lebens in Neuseeland verbringen.,She wants to spend the rest of her life in New Zealand.
In Indien leben mehr als eine Milliarde Menschen.,More than a billion people live in India.
Nach der Trennung fühlte sie sich sehr einsam.,She felt very lonely after the breakup.
Sie hat einen Kuchen für uns gebacken.,She has baked a cake for us.
Können Sie mir sagen wo das Rathaus ist?,Can you tell me where the town hall is?
Kann ich mit meiner Kreditkarte zahlen?,Can I pay with my credit card?
"Dieser Pilz ist giftig, du kannst ihn nicht essen!","This mushroom is poisonous, you can't eat it!"
Wann kommt der Zug in Köln an?,When does the train arrive in Cologne?
Geteiltes Leid ist halbes Leid.,A problem shared is a problem halved.
Er hat seiner Freundin einen Ring gekauft.,He bought a ring for his girlfriend.
Wie buchstabiert man das?,How do you spell that?
Er hat nie Reue für seine Verbrechen gezeigt.,He never showed remorse for his crimes.
Er leidet an einer seltenen Krankheit.,He suffers from a rare disease.
"Sie ist unersetzlich, findest du nicht?","She is irreplaceable, don't you think so?"
Ich habe eine Überraschung für dich.,I've got a surprise for you.
Bereust du das?,Do you regret that?
In Frankreich blieben die Temperaturen über 30 Grad.,Temperatures in France remained over 30 degree Celsius.
Dies war unsere größte Herausforderung.,This has been our biggest challenge.
Sie war ein sehr schlimmes Kind.,She was a very naughty child.
Kinder lernen Sprachen viel schneller als Erwachsene.,Children learn languages much faster than adults.
Zypern ist ein beliebtes Urlaubsziel.,Cyprus is a popular holiday destination.
Sie trinkt mindestens zwei Tassen Kaffee pro Tag.,She drinks at least 2 cups of coffee per day.
"Ich glaube nicht, dass er den Job kriegt.",I don't think that he will get the job.
Der Botschafter wird die Vereinbarung im Namen der Vereinigten Staaten unterschreiben.,The ambassador will sign the agreement on behalf of the United States.
"Ich habe zugenommen, seit du mich das letzte Mal gesehen hast.",I've put on weight since the last time you saw me.
